x_cm,y_cm,z_cm,kineticEnergy_GeV
-14.7327,0.0026,349.9000,4.2263
-15.3594,-0.0136,349.9000,4.2250
-16.2024,-1.1228,349.9000,4.2200
-14.2833,0.3260,349.9000,4.2242
-16.0667,0.1756,349.9000,4.2239
-14.1074,0.4255,349.9000,4.2228
-15.2489,-1.4109,349.9000,4.2121
-15.5892,1.3461,349.9000,4.2244
-14.2005,-0.4748,349.9000,4.2260
-15.1553,1.4050,349.9000,4.2174
-14.7314,0.8703,349.9000,4.2248
-15.1382,0.0366,349.9000,4.2247
-15.2667,-0.6555,349.9000,4.2225
-14.6101,0.1522,349.9000,4.2250
-14.8556,-0.0800,349.9000,4.2236
-16.2157,-0.9521,349.9000,4.2099
-14.9351,0.7079,349.9000,4.2254
-14.3192,-0.5378,349.9000,4.2251
-15.5242,0.9055,349.9000,4.2241
-13.9657,-0.3207,349.9000,4.2245
-15.0999,0.8326,349.9000,4.2203
-14.2606,-0.0005,349.9000,4.2244
-14.4657,-1.2762,349.9000,4.2232
-14.6956,1.6631,349.9000,4.2230
-14.3077,-1.4188,349.9000,4.2246
-15.8106,-0.8825,349.9000,4.2252
-13.3951,-0.4625,349.9000,4.2235
-14.7786,-0.7854,349.9000,4.2225
-14.6382,1.3644,349.9000,4.2236
-17.4479,1.5345,349.9000,4.2235
-15.5921,-0.3735,349.9000,4.2220
-13.9232,-0.4487,349.9000,4.2082
-14.3275,0.3961,349.9000,4.2193
-16.7912,0.3738,349.9000,4.2250
-15.0607,0.5589,349.9000,4.2265
-14.7990,1.6209,349.9000,4.2259
-13.8483,1.1913,349.9000,4.2228
-15.0279,0.7707,349.9000,4.2230
-15.7779,-0.9588,349.9000,4.2269
-16.3432,2.3508,349.9000,4.2248
-14.5114,2.9573,349.9000,4.2140
-14.9412,0.0675,349.9000,4.2251
-14.4005,0.6979,349.9000,4.2236
-17.5386,2.0236,349.9000,4.2248
-15.2188,1.4397,349.9000,4.2196
-17.0984,-0.5347,349.9000,4.2212
-15.4100,1.1839,349.9000,4.2188
-13.9828,-0.6489,349.9000,4.2264
-17.0976,-1.2705,349.9000,4.2233
-15.1472,0.1934,349.9000,4.2205
-15.1169,1.1588,349.9000,4.2224
-13.8261,1.2878,349.9000,4.2228
-14.4974,1.7904,349.9000,4.2166
-15.6806,0.1802,349.9000,4.2248
-14.6181,0.0736,349.9000,4.2251
-13.9645,1.6737,349.9000,4.2171
-15.3834,0.1078,349.9000,4.2250
-16.3084,0.5218,349.9000,4.2221
-15.8850,-1.5218,349.9000,4.2235
-14.1626,-0.4388,349.9000,4.2178
-15.7341,0.2273,349.9000,4.2224
-14.6230,0.4037,349.9000,4.2231
-15.5976,-0.1464,349.9000,4.2227
-14.4265,1.8738,349.9000,4.2256
-13.8545,0.7254,349.9000,4.2240
-13.7774,1.0784,349.9000,4.2212
-14.8574,1.9621,349.9000,4.2240
-12.3574,-1.4302,349.9000,4.2250
-4.8607,-28.5178,349.9000,3.7044
-14.7242,0.5861,349.9000,4.2237
-14.9440,-0.1738,349.9000,4.2269
-16.1065,0.6688,349.9000,4.2233
-13.4574,1.9414,349.9000,4.2238
-15.5645,1.2032,349.9000,4.2255
-14.6943,0.8083,349.9000,4.2096
-14.2070,-0.5951,349.9000,4.2212
-14.5501,0.6973,349.9000,4.2227
-14.0852,-1.0413,349.9000,4.2215
-14.1257,-2.0998,349.9000,4.2213
-13.8336,-0.8969,349.9000,4.2240
-15.8832,0.9823,349.9000,4.2240
-13.2320,0.4611,349.9000,4.2259
-15.3046,2.7672,349.9000,4.2245
-14.1489,-0.2049,349.9000,4.2253
-16.8140,0.7674,349.9000,4.2245
-15.8047,1.0608,349.9000,4.2251
-13.7770,0.6842,349.9000,4.2218
-15.4067,0.7639,349.9000,4.2252
-16.2477,0.3497,349.9000,4.2229
-14.6109,-0.5251,349.9000,4.2261
-14.2700,0.3490,349.9000,4.2162
-14.0167,0.2527,349.9000,4.2207
-16.1776,2.2553,349.9000,4.2228
-13.7841,-0.1953,349.9000,4.2257
-13.9518,-0.7169,349.9000,4.2268
-16.1027,-0.5476,349.9000,4.2219
-16.6606,-0.4621,349.9000,4.2244
-13.3991,2.0407,349.9000,4.2204
-15.1006,1.2198,349.9000,4.2229
-13.8493,-0.9305,349.9000,4.2230
-14.3460,1.3198,349.9000,4.2238
-15.3432,-0.0844,349.9000,4.2236
-13.8822,-0.9642,349.9000,4.2205
-16.8074,-0.0316,349.9000,4.2238
-16.0234,0.0001,349.9000,4.2233
-12.6351,-0.9741,349.9000,4.2225
-14.0551,0.1234,349.9000,4.2228
-16.7346,-0.5064,349.9000,4.2228
-14.5292,-0.8448,349.9000,4.2228
-14.1605,-1.2519,349.9000,4.2234
-13.9468,0.0686,349.9000,4.2248
-13.4769,0.9834,349.9000,4.2219
-13.7060,-0.9258,349.9000,4.2248
-15.1681,-1.5934,349.9000,4.2154
-16.0699,5.3858,349.9000,4.2234
-16.6662,1.2702,349.9000,4.2223
-14.0577,1.4819,349.9000,4.2253
-15.1027,-0.6243,349.9000,4.2100
-15.4741,0.3740,349.9000,4.2181
-14.3491,0.6912,349.9000,4.2213
-16.2446,1.6874,349.9000,4.2249
-17.2032,0.1090,349.9000,4.2196
-14.0345,-0.7822,349.9000,4.2233
-15.1128,-1.3706,349.9000,4.2248
-14.8285,0.1155,349.9000,4.2220
-16.2129,1.6882,349.9000,4.2243
-14.7323,0.3818,349.9000,4.2249
-13.2140,1.0904,349.9000,4.2226
-14.5316,-0.4111,349.9000,4.2245
-10.8849,-3.6771,349.9000,4.1880
-15.7034,0.8820,349.9000,4.2225
-14.3247,0.9379,349.9000,4.2244
-15.8467,1.6769,349.9000,4.2206
-15.3569,-0.6716,349.9000,4.2243
-15.0371,1.2993,349.9000,4.2199
-13.9105,0.1534,349.9000,4.2247
-13.3993,0.2416,349.9000,4.2257
-14.6327,1.4584,349.9000,4.2235
-15.7611,1.6424,349.9000,4.2205
-13.1407,0.6236,349.9000,4.2250
-15.8310,0.1828,349.9000,4.2210
-14.7232,-0.6294,349.9000,4.2247
-13.7272,0.8204,349.9000,4.2243
-16.6500,1.7278,349.9000,4.2227
-15.1045,-0.4155,349.9000,4.2226
-15.6226,-0.3321,349.9000,4.2210
-14.8471,-0.7287,349.9000,4.2248
-17.5562,-0.8289,349.9000,4.2242
-16.2316,-2.6178,349.9000,4.2240
-15.8881,0.4850,349.9000,4.2254
-13.9186,0.9983,349.9000,4.2216
-14.2149,0.3264,349.9000,4.2247
-15.6834,-1.0439,349.9000,4.2248
-15.4284,0.2461,349.9000,4.2246
-14.7850,0.9104,349.9000,4.2257
-14.4548,-1.9073,349.9000,4.2230
-16.5206,-2.5496,349.9000,4.2236
-14.7628,-0.8009,349.9000,4.2254
-14.0675,-0.1399,349.9000,4.2272
-11.7979,4.2439,349.9000,4.2221
-15.5413,0.8612,349.9000,4.2176
-15.2995,2.0521,349.9000,4.2211
-14.3995,0.8908,349.9000,4.2215
-15.3078,-1.0167,349.9000,4.2235
-15.5521,0.3203,349.9000,4.2244
-14.5404,-0.1485,349.9000,4.2220
-13.8544,1.1930,349.9000,4.2228
-15.2218,1.3920,349.9000,4.2219
-13.4970,-0.7777,349.9000,4.2197
-13.4465,1.1405,349.9000,4.2214
-20.8647,4.8165,349.9000,4.2191
-12.5810,-2.4563,349.9000,4.2266
-16.0143,-1.0827,349.9000,4.2252
-15.4923,0.1164,349.9000,4.2262
-14.2742,-0.0003,349.9000,4.2235
-13.5977,0.1524,349.9000,4.2198
-13.9631,-0.1774,349.9000,4.2186
-14.5057,0.6622,349.9000,4.2220
-15.1355,0.7831,349.9000,4.2214
-13.8864,-0.8471,349.9000,4.2253
-14.2877,0.4911,349.9000,4.2255
-13.5573,1.0435,349.9000,4.2246
-13.2857,1.1918,349.9000,4.2246
-18.0072,0.3047,349.9000,4.2211
-12.9051,0.5338,349.9000,4.2047
-10.8964,-9.7127,349.9000,4.2179
-13.7398,0.2923,349.9000,4.2261
-13.6722,-0.2174,349.9000,4.2177
-14.8596,1.8508,349.9000,4.2251
-14.2048,-0.0109,349.9000,4.2208
-12.8993,1.4542,349.9000,4.2191
-13.8429,0.3506,349.9000,4.2233
-15.7768,0.7828,349.9000,4.2262
-13.7614,0.5555,349.9000,4.2237
-14.0063,-0.3221,349.9000,4.2240
-14.2986,0.3584,349.9000,4.2241
-14.6543,0.5084,349.9000,4.2257
-16.2776,0.2637,349.9000,4.2251
-13.0727,0.1212,349.9000,4.2200
-14.6309,0.4771,349.9000,4.2221
-14.4551,-0.4758,349.9000,4.2230
-16.5543,-0.2929,349.9000,4.2251
-20.0626,1.4204,349.9000,4.2224
-16.8205,0.7232,349.9000,4.2249
-14.6830,-2.2075,349.9000,4.2191
-15.5612,-1.3948,349.9000,4.2251
-13.6824,1.8750,349.9000,4.2239
-15.2255,1.8463,349.9000,4.2186
-25.5319,-0.5463,349.9000,4.1410
-14.6265,-0.9193,349.9000,4.2220
-13.5595,-0.6398,349.9000,4.2222
-15.1156,-1.3203,349.9000,4.2254
-14.0660,0.5258,349.9000,4.2238
-15.8113,0.6497,349.9000,4.2217
-15.8393,0.6405,349.9000,4.2252
-12.3715,1.3794,349.9000,4.2242
-15.1319,2.9724,349.9000,4.2194
-15.3613,0.5826,349.9000,4.2200
-12.9901,1.6742,349.9000,4.2154
-16.9393,-1.9483,349.9000,4.2224
-14.1824,0.2905,349.9000,4.2219
-15.5534,0.7587,349.9000,4.2244
-15.6577,1.2854,349.9000,4.2225
-16.3249,0.7339,349.9000,4.2260
-15.0151,-0.2845,349.9000,4.2241
-16.8622,-0.0715,349.9000,4.2200
-14.8667,0.8658,349.9000,4.2033
-15.1847,2.8095,349.9000,4.2243
-14.4990,0.2450,349.9000,4.2263
-14.2092,1.0387,349.9000,4.2238
-16.1583,1.3073,349.9000,4.2234
-14.0186,0.9661,349.9000,4.2222
-15.2308,-0.4596,349.9000,4.2188
-14.9023,-1.6529,349.9000,4.2232
-14.4425,0.7045,349.9000,4.2259
-13.5261,0.9739,349.9000,4.2143
-12.6457,0.7578,349.9000,4.2205
-15.6517,-0.3106,349.9000,4.2208
-14.7691,-0.5703,349.9000,4.2231
-13.5502,3.3288,349.9000,4.2244
-14.4120,-1.1512,349.9000,4.2240
-13.6794,0.8151,349.9000,4.2190
-14.9856,0.8108,349.9000,4.2257
-13.5256,1.4739,349.9000,4.2230
-16.0818,-0.8129,349.9000,4.2266
-14.4071,0.3214,349.9000,4.2253
-14.9547,-0.7406,349.9000,4.2205
-14.4457,-0.9402,349.9000,4.2264
-12.4334,1.0230,349.9000,4.2240
-14.1463,-1.9298,349.9000,4.2246
-14.5683,1.7010,349.9000,4.2245
-15.2003,0.7574,349.9000,4.2248
-15.9413,-0.5275,349.9000,4.2253
-14.1238,1.7907,349.9000,4.2253
-16.4029,-0.4965,349.9000,4.2232
-16.3637,0.4015,349.9000,4.2214
-15.7140,-0.2378,349.9000,4.2171
-12.6015,0.7981,349.9000,4.2242
-14.1284,0.7913,349.9000,4.2212
-15.4719,0.7491,349.9000,4.2196
-14.3777,0.3006,349.9000,4.2209
-13.1796,-1.0343,349.9000,4.2258
-14.9600,-0.6205,349.9000,4.2247
-13.9466,-1.0239,349.9000,4.2254
-13.7827,-0.2964,349.9000,4.2257
-16.3372,-0.2449,349.9000,4.2263
-15.5235,-0.3731,349.9000,4.2239
-14.6851,-0.5939,349.9000,4.2226
-14.2290,-0.4211,349.9000,4.2216
-16.0642,-0.6870,349.9000,4.2243
-15.2056,-0.4333,349.9000,4.2250
-13.9058,0.2058,349.9000,4.2105
-14.3290,1.3315,349.9000,4.2244
-15.1662,0.8002,349.9000,4.2217
-14.2899,-1.3856,349.9000,4.2225
-13.5967,-0.2064,349.9000,4.2258
-13.7228,-0.2994,349.9000,4.2227
-13.7288,-1.4339,349.9000,4.2244
-14.8964,-0.7642,349.9000,4.2248
-15.7823,0.7556,349.9000,4.2248
-14.0045,-1.2188,349.9000,4.2234
-16.1253,1.3727,349.9000,4.2261
-16.7872,-1.2960,349.9000,4.2241
-14.8855,-0.0220,349.9000,4.2115
-14.4592,-0.4838,349.9000,4.2216
-18.8001,6.2276,349.9000,4.2212
-12.8371,0.1795,349.9000,4.2237
-11.5229,4.0677,349.9000,4.2223
-14.9201,0.5263,349.9000,4.2232
-16.2944,-0.4320,349.9000,4.2105
-16.4727,0.8901,349.9000,4.2193
-12.4512,-0.8769,349.9000,4.2241
-14.0017,0.0774,349.9000,4.2194
-14.1731,0.0533,349.9000,4.2263
-14.8047,2.9817,349.9000,4.2214
-14.6755,-0.8748,349.9000,4.2235
-14.0235,-0.8804,349.9000,4.2210
-13.6645,-0.8084,349.9000,4.2251
-15.8150,-0.0075,349.9000,4.2227
-15.1182,0.2006,349.9000,4.2261
-15.3458,0.1724,349.9000,4.2007
-15.4655,-0.4627,349.9000,4.1980
-15.1059,1.4210,349.9000,4.2224
-14.2318,0.8326,349.9000,4.2147
-16.1049,-0.5947,349.9000,4.2236
-15.2578,0.7014,349.9000,4.2259
-13.2011,0.9703,349.9000,4.2233
-15.4094,-0.8014,349.9000,4.2249
-14.8468,0.4158,349.9000,4.2239
-12.9023,0.8118,349.9000,4.2250
-14.6125,1.5255,349.9000,4.2258
-15.5516,-0.5864,349.9000,4.2238
-15.2145,-1.7899,349.9000,4.2264
-13.9745,1.8522,349.9000,4.2253
-14.9644,-0.1886,349.9000,4.2251
-12.3884,-1.2722,349.9000,4.2221
-14.1226,-0.5832,349.9000,4.2247
-14.3931,1.4155,349.9000,4.2234
-14.5081,-1.1928,349.9000,4.2246
-15.2923,-0.8526,349.9000,4.2184
-16.5646,0.7462,349.9000,4.2240
-15.7155,-1.1290,349.9000,4.2227
-16.0322,4.1927,349.9000,4.2236
-12.8908,-0.6070,349.9000,4.2254
-15.8766,0.0065,349.9000,4.2264
-14.7147,-0.2150,349.9000,4.2252
-13.2429,0.1732,349.9000,4.2233
-13.7153,0.4747,349.9000,4.2204
-15.2825,0.7611,349.9000,4.2223
-12.3010,-1.9206,349.9000,4.2240
-13.3839,2.2489,349.9000,4.2227
-14.8472,0.4023,349.9000,4.2191
-14.1885,0.4214,349.9000,4.2249
-12.3811,1.2850,349.9000,4.2258
-14.5060,-0.8003,349.9000,4.2228
-15.3726,-0.4300,349.9000,4.2224
-14.9709,1.5007,349.9000,4.2138
-14.1630,1.1753,349.9000,4.2238
-14.3062,-0.8229,349.9000,4.2230
-14.0621,0.8129,349.9000,4.2259
-14.6790,1.5546,349.9000,4.2241
-18.7855,1.1811,349.9000,4.2233
-17.0799,-0.0500,349.9000,4.2262
-14.4585,0.2470,349.9000,4.2242
-14.7513,1.2363,349.9000,4.2183
-17.4464,-2.5863,349.9000,4.2257
-13.1979,1.4624,349.9000,4.2254
-14.1738,-0.4222,349.9000,4.2250
-14.6642,-0.2157,349.9000,4.2256
-15.0684,0.7996,349.9000,4.2269
-13.2702,2.0275,349.9000,4.2242
-15.7946,2.3710,349.9000,4.2263
-13.9175,0.3424,349.9000,4.2218
-12.8969,-1.7989,349.9000,4.2198
-14.1626,0.9056,349.9000,4.2250
-17.6248,5.1974,349.9000,4.2210
-15.0658,1.2052,349.9000,4.2243
-12.8928,-1.1811,349.9000,4.2214
-15.6860,0.0965,349.9000,4.2249
-13.9542,-0.9615,349.9000,4.2214
-14.8315,2.5353,349.9000,4.2233
-13.4640,0.5981,349.9000,4.2247
-15.0810,-0.5730,349.9000,4.2223
-11.8807,-3.9583,349.9000,4.2160
-13.9102,0.4342,349.9000,4.2255
-15.2600,0.2346,349.9000,4.2238
-14.9810,-0.6932,349.9000,4.2240
-14.1044,-1.5859,349.9000,4.2241
-15.8137,-0.2352,349.9000,4.2155
-14.6763,0.8727,349.9000,4.2089
-16.4195,0.4666,349.9000,4.2177
-14.6471,0.6182,349.9000,4.2223
-14.3940,-0.9314,349.9000,4.2157
-14.5891,0.9589,349.9000,4.2217
-16.3957,0.9453,349.9000,4.2261
-15.2606,-0.4188,349.9000,4.2097
-14.9762,-0.1087,349.9000,4.2199
-14.9852,0.5147,349.9000,4.2141
-17.1175,-0.0524,349.9000,4.2255
-14.4752,0.2117,349.9000,4.2252
-14.7640,-0.2564,349.9000,4.2237
-14.0487,0.1495,349.9000,4.2206
-15.8709,-0.1099,349.9000,4.2228
-14.1973,1.6630,349.9000,4.2149
-15.0778,0.3203,349.9000,4.2245
-15.7020,0.4125,349.9000,4.2238
-14.8401,0.3174,349.9000,4.2263
-15.4113,1.3783,349.9000,4.2247
-14.9968,-0.7192,349.9000,4.2162
-14.1179,0.1865,349.9000,4.2249
-16.7293,1.3780,349.9000,4.2157
-14.2996,-1.0728,349.9000,4.2223
-14.0380,0.6800,349.9000,4.2122
-13.4201,0.2307,349.9000,4.2244
-10.2642,1.6715,349.9000,4.2228
-15.0972,0.5685,349.9000,4.2225
-14.9000,0.2893,349.9000,4.2241
-15.2149,-0.4414,349.9000,4.2200
-12.9323,-0.4032,349.9000,4.2214
-14.4720,-1.1583,349.9000,4.2090
-14.5345,-0.3112,349.9000,4.2242
-16.2318,-3.9676,349.9000,4.2230
-14.9833,0.4340,349.9000,4.2203
-16.6286,0.5169,349.9000,4.2047
-14.1579,0.0741,349.9000,4.2259
-13.5205,-0.5564,349.9000,4.2252
-15.1322,-0.0165,349.9000,4.2098
-14.1708,1.8049,349.9000,4.2236
-14.7351,-0.5900,349.9000,4.2227
-14.2473,-0.5025,349.9000,4.2246
-12.2554,-0.9615,349.9000,4.2233
-15.7150,-0.7685,349.9000,4.2070
-12.6639,1.4757,349.9000,4.2265
-14.3810,-0.2967,349.9000,4.2219
-15.8852,-4.1271,349.9000,4.2211
-14.3837,0.9840,349.9000,4.2176
-15.0702,0.3454,349.9000,4.2260
-14.4688,-0.4326,349.9000,4.2252
-13.7647,-0.8370,349.9000,4.2250
-15.8236,1.6815,349.9000,4.2192
-13.9049,-0.6270,349.9000,4.2205
-13.6638,2.4097,349.9000,4.2223
-15.8326,-1.4817,349.9000,4.2252
-14.4769,-1.1632,349.9000,4.2254
-14.9286,-1.5389,349.9000,4.2251
-16.3187,-2.7407,349.9000,4.2231
-15.8457,0.9435,349.9000,4.2064
-14.5468,2.1976,349.9000,4.2227
-16.3061,0.5345,349.9000,4.2213
-13.9279,-0.2601,349.9000,4.2228
-15.2108,1.6312,349.9000,4.2269
-13.7604,-0.8559,349.9000,4.2113
-14.7300,-0.1375,349.9000,4.2232
-24.5697,-7.6536,349.9000,4.1196
-14.0484,1.1699,349.9000,4.2245
-15.3883,-0.7598,349.9000,4.2266
-13.3007,1.0946,349.9000,4.2228
-15.2439,-0.0323,349.9000,4.2195
-13.1946,-0.6225,349.9000,4.2255
-14.6064,-0.2397,349.9000,4.2131
-13.1652,-0.6498,349.9000,4.2251
-14.4938,0.8080,349.9000,4.2223
-13.0006,-1.2666,349.9000,4.2233
-18.1429,2.5384,349.9000,4.2223
-14.5580,-1.4555,349.9000,4.2245
-13.0380,0.2328,349.9000,4.2225
-16.0209,-0.1735,349.9000,4.2245
-14.7963,-1.4413,349.9000,4.2178
-15.1744,-1.0463,349.9000,4.2175
-13.3141,-0.5670,349.9000,4.2251
-14.5978,2.0438,349.9000,4.2245
-15.0875,-0.0070,349.9000,4.2226
-16.4935,1.1761,349.9000,4.2205
-15.3084,-0.0310,349.9000,4.2242
-15.9090,1.4057,349.9000,4.2241
-14.3904,2.2668,349.9000,4.2233
-13.5372,0.2297,349.9000,4.2219
-14.6305,0.5030,349.9000,4.2243
-13.7321,-0.0532,349.9000,4.2233
-14.7356,0.3735,349.9000,4.2207
-14.2302,-1.2372,349.9000,4.2263
-13.1166,-0.8410,349.9000,4.2230
-14.5140,-1.6665,349.9000,4.2167
-15.2755,-0.1318,349.9000,4.2244
-12.5311,0.9641,349.9000,4.2226
-15.2369,1.0171,349.9000,4.2253
-16.6028,-0.8486,349.9000,4.2254
-17.4466,-0.1959,349.9000,4.2263
-15.4522,-0.3100,349.9000,4.2251
-12.5164,-1.2891,349.9000,4.2251
-15.4478,-0.1153,349.9000,4.2195
-9.8675,-0.0868,349.9000,4.2230
-14.1957,-1.5348,349.9000,4.2247
-16.5660,0.1665,349.9000,4.2191
-13.7633,-0.5055,349.9000,4.2258
-13.5893,0.1163,349.9000,4.2219
-15.3610,0.4887,349.9000,4.2258
-15.7653,2.4559,349.9000,4.2252
-15.4376,-2.5027,349.9000,4.2249
-14.4645,-0.2950,349.9000,4.2258
-14.5095,0.5489,349.9000,4.2253
-15.4561,-1.7911,349.9000,4.2260
-14.3874,0.0942,349.9000,4.2095
-16.3863,-0.2076,349.9000,4.2225
-16.2517,-2.4720,349.9000,4.2259
-15.0424,0.8805,349.9000,4.2244
-15.6969,-1.0795,349.9000,4.2218
-15.4143,0.3238,349.9000,4.2264
-13.7728,-0.6849,349.9000,4.2247
-14.3288,1.0899,349.9000,4.2260
-15.0463,-0.8868,349.9000,4.2253
-14.5117,0.6232,349.9000,4.2218
-13.3088,-1.7713,349.9000,4.2212
-14.2608,-1.1857,349.9000,4.2240
-13.5421,-1.2785,349.9000,4.2217
-14.7174,0.4633,349.9000,4.2221
-9.9586,-2.9182,349.9000,4.2219
3.3961,19.1730,349.9000,3.8505
-15.3114,0.7345,349.9000,4.2147
-14.0642,-0.6139,349.9000,4.2243
-14.5505,-1.2096,349.9000,4.2244
-14.4165,-2.2818,349.9000,4.2175
-13.5251,0.5318,349.9000,4.2257
-15.0813,-0.9405,349.9000,4.2263
-16.1912,0.2784,349.9000,4.2239
-14.2234,1.0635,349.9000,4.2261
-14.3348,-0.0448,349.9000,4.2234
-15.1713,-0.3880,349.9000,4.2202
-16.9045,0.9452,349.9000,4.2250
-15.0666,0.3606,349.9000,4.2225
-15.8524,-0.4917,349.9000,4.2251
-13.3954,-0.9568,349.9000,4.2257
-14.0725,0.7788,349.9000,4.2171
-12.8806,-1.6514,349.9000,4.2219
-14.5773,-1.8579,349.9000,4.2148
-13.3034,0.7572,349.9000,4.2222
-14.5315,0.1607,349.9000,4.2236
-14.5541,1.6298,349.9000,4.2265
-15.5667,0.4199,349.9000,4.2183
-15.8022,0.5782,349.9000,4.2228
-13.8584,0.7169,349.9000,4.2162
-13.5573,-0.4351,349.9000,4.2225
-14.0402,1.4527,349.9000,4.2210
-13.9673,-1.1652,349.9000,4.2265
-15.4270,1.4303,349.9000,4.2186
-15.5682,1.9815,349.9000,4.2217
-15.5764,1.3461,349.9000,4.2219
-13.9253,2.2395,349.9000,4.2220
-14.1917,-0.2778,349.9000,4.2253
-15.3518,1.4968,349.9000,4.2254
-13.3409,-0.3412,349.9000,4.2243
-15.0934,-0.1619,349.9000,4.2243
-15.9630,-0.0142,349.9000,4.2245
-14.7362,0.7706,349.9000,4.2228
-13.7419,-0.6148,349.9000,4.2203
-14.4912,-0.2539,349.9000,4.2217
-14.7569,-1.3423,349.9000,4.2266
-15.5511,-0.3051,349.9000,4.2240
-15.6856,-1.5794,349.9000,4.2141
-14.1667,-0.6218,349.9000,4.2217
-14.7229,-3.2426,349.9000,4.2227
-15.0621,1.0001,349.9000,4.2246
-14.0530,0.8163,349.9000,4.2219
-15.2480,-1.3715,349.9000,4.2224
-16.2980,-6.1279,349.9000,4.2212
-15.6935,-0.2036,349.9000,4.2232
-15.6075,-1.0111,349.9000,4.2227
-13.9119,-0.9498,349.9000,4.2197
-14.8103,-1.0355,349.9000,4.2239
-31.7596,-9.7570,349.9000,4.2032
-14.2471,0.0978,349.9000,4.2236
-15.8681,-0.1885,349.9000,4.2269
-14.4087,1.1529,349.9000,4.2230
-15.1780,0.4168,349.9000,4.2220
-16.0560,0.5457,349.9000,4.2241
-13.4078,-0.1241,349.9000,4.2239
-18.9483,-0.5655,349.9000,4.2223
-14.7088,1.9482,349.9000,4.2233
-14.0665,0.5496,349.9000,4.2229
-14.6639,-0.5535,349.9000,4.2214
-15.8521,-0.3979,349.9000,4.2257
-13.6111,1.5848,349.9000,4.2265
-15.1542,-0.5905,349.9000,4.2241
-17.6245,3.7706,349.9000,4.2224
-14.3147,0.0920,349.9000,4.2251
-16.6820,1.9048,349.9000,4.2248
-14.0628,0.1026,349.9000,4.2238
-14.2013,-0.3153,349.9000,4.2220
-13.9418,-0.2485,349.9000,4.2209
-14.1307,1.1483,349.9000,4.2241
-12.7343,0.0704,349.9000,4.2245
-14.4257,0.7279,349.9000,4.2235
-18.8839,3.4840,349.9000,4.2241
-13.2414,-0.2079,349.9000,4.2240
-14.5892,-1.3848,349.9000,4.2255
-15.0332,-0.6301,349.9000,4.2181
-15.7752,-0.2441,349.9000,4.2245
-13.2250,-0.2577,349.9000,4.2262
-15.8059,0.3263,349.9000,4.2252
-15.4333,-0.6848,349.9000,4.2121
-12.9635,2.7265,349.9000,4.2262
-13.9179,-0.0233,349.9000,4.2227
-15.5174,-0.7492,349.9000,4.2236
-16.5299,0.7173,349.9000,4.2258
-14.5528,-0.5203,349.9000,4.2155
-16.6916,0.6304,349.9000,4.2243
-14.4251,-0.4413,349.9000,4.2230
-13.6556,-0.0810,349.9000,4.2218
-15.4170,-0.7507,349.9000,4.2253
-13.4921,0.9385,349.9000,4.2246
-13.4489,0.8321,349.9000,4.2221
-13.5427,-0.0981,349.9000,4.2212
-12.6914,-0.1450,349.9000,4.2229
-17.7445,-0.6564,349.9000,4.2251
-15.6515,-0.3044,349.9000,4.2226
-14.8575,0.1150,349.9000,4.2240
-9.6271,-3.8410,349.9000,4.1972
-15.5690,-0.0225,349.9000,4.2245
-13.4834,0.5608,349.9000,4.2254
-15.0715,0.4190,349.9000,4.2203
-14.9922,0.3842,349.9000,4.2243
-14.8035,0.0084,349.9000,4.2226
-14.3178,0.8068,349.9000,4.2107
-15.0666,-0.4687,349.9000,4.2258
-15.3413,0.1335,349.9000,4.2237
-13.2320,0.2327,349.9000,4.2160
-15.4324,1.0870,349.9000,4.2206
-14.2733,-0.6222,349.9000,4.2227
-15.2441,-0.6888,349.9000,4.2250
-14.1467,0.2663,349.9000,4.2235
-15.9794,-1.1105,349.9000,4.2256
-14.5006,0.8530,349.9000,4.2222
-13.3599,0.2261,349.9000,4.2217
-14.8758,0.7954,349.9000,4.2236
-14.4841,-0.5696,349.9000,4.2220
-19.2879,1.8608,349.9000,4.2240
-14.3341,-3.9069,349.9000,4.2223
-15.5463,0.2317,349.9000,4.2218
-16.2876,2.1280,349.9000,4.2231
-15.3899,-3.2159,349.9000,4.2212
-15.0552,-0.4310,349.9000,4.2252
-13.9010,1.0678,349.9000,4.2243
-15.1692,-1.4035,349.9000,4.2260
-14.2227,0.1907,349.9000,4.2190
-15.3193,-0.7824,349.9000,4.2162
-14.5585,0.8172,349.9000,4.2260
-14.3430,0.1456,349.9000,4.2241
-17.4720,0.1265,349.9000,4.2160
-12.8710,-1.5107,349.9000,4.2246
-14.4469,-0.1325,349.9000,4.2130
-13.6182,-0.1654,349.9000,4.2239
-14.7905,1.0339,349.9000,4.2195
-16.0864,1.6342,349.9000,4.2262
-13.6231,-0.1489,349.9000,4.2199
-14.4983,-0.6948,349.9000,4.2232
-14.9548,0.0475,349.9000,4.2191
-15.7335,1.2175,349.9000,4.2203
-18.4789,-4.1584,349.9000,4.2250
-14.9193,-0.5580,349.9000,4.2198
-16.1017,0.1823,349.9000,4.2249
-15.7980,-1.3116,349.9000,4.2217
-15.2822,2.0898,349.9000,4.2242
-15.5138,-0.3855,349.9000,4.2256
-14.5490,1.7882,349.9000,4.2238
-14.6978,-0.4584,349.9000,4.2248
-15.2554,-1.1119,349.9000,4.2176
-15.4160,0.6244,349.9000,4.2221
-13.5126,1.2953,349.9000,4.2240
-12.9541,-2.6187,349.9000,4.2241
-14.4440,-0.9027,349.9000,4.2228
-16.4080,-0.5400,349.9000,4.2268
