x_cm,y_cm,z_cm,kineticEnergy_GeV
-15.5748,-1.2216,349.9000,4.2044
-16.8680,1.1381,349.9000,4.2057
-17.4257,-0.4583,349.9000,4.2058
-13.8528,-0.3523,349.9000,4.1894
-16.2700,-0.6585,349.9000,4.2066
-14.3552,-0.8823,349.9000,4.2051
-15.6124,-0.2528,349.9000,4.2041
-13.3061,0.2567,349.9000,4.2013
-17.3688,-0.5382,349.9000,4.2060
-15.5920,-0.0235,349.9000,4.2019
-13.3964,-0.2516,349.9000,4.1925
-17.2501,3.1276,349.9000,4.1976
-13.7169,2.3238,349.9000,4.2003
-14.3485,0.8929,349.9000,4.1974
-14.7003,-1.6464,349.9000,4.2038
-14.6921,-0.6406,349.9000,4.2044
-12.7204,2.2047,349.9000,4.1910
-15.7730,-0.6955,349.9000,4.1989
-15.1524,0.2209,349.9000,4.2057
-13.5141,0.7424,349.9000,4.1990
-14.1914,-0.6514,349.9000,4.1975
-13.8789,1.3202,349.9000,4.1984
-15.5404,-1.5887,349.9000,4.1950
-17.6323,1.0835,349.9000,4.2045
-14.9038,0.7167,349.9000,4.2035
-14.6661,0.2283,349.9000,4.2012
-13.7385,0.8211,349.9000,4.2055
-11.9677,0.0088,349.9000,4.1955
-14.2857,-0.9095,349.9000,4.2017
-13.8542,1.2857,349.9000,4.1775
-14.1996,-0.4139,349.9000,4.2040
-16.2695,0.3156,349.9000,4.2052
-15.1703,1.4412,349.9000,4.1867
-17.3829,-1.3383,349.9000,4.1994
-14.1225,-0.5042,349.9000,4.1947
-15.9783,0.4248,349.9000,4.2018
-13.2114,0.6065,349.9000,4.2029
-13.3349,0.2442,349.9000,4.2047
-12.4136,-1.0337,349.9000,4.2043
-14.7839,0.9839,349.9000,4.2037
-15.7406,-3.4956,349.9000,4.2073
-18.4108,-1.3903,349.9000,4.2037
-14.9062,-1.9600,349.9000,4.1947
-15.6859,-1.2177,349.9000,4.2002
-13.6084,0.1926,349.9000,4.2016
-14.8468,-0.3803,349.9000,4.2056
-13.3295,0.3256,349.9000,4.2041
-17.3621,0.4770,349.9000,4.1903
-13.5558,-0.4551,349.9000,4.2025
-17.4386,3.0602,349.9000,4.2061
-14.8916,1.0458,349.9000,4.2079
-15.1400,-0.9472,349.9000,4.2028
-12.4648,0.7176,349.9000,4.1999
-14.5921,-2.2454,349.9000,4.1880
-16.9561,0.5566,349.9000,4.2006
-14.6293,-1.0549,349.9000,4.2075
-13.6849,3.4833,349.9000,4.1935
-16.2065,-1.0101,349.9000,4.2041
-15.1243,-0.4160,349.9000,4.2027
-14.9051,-0.6369,349.9000,4.1957
-14.2601,0.6098,349.9000,4.2004
-14.0471,0.0190,349.9000,4.2042
-15.6156,2.0581,349.9000,4.2052
-12.4005,0.3749,349.9000,4.1975
-15.1200,0.8454,349.9000,4.1990
-15.2046,-0.3740,349.9000,4.2054
-16.2210,0.5635,349.9000,4.1863
-14.7447,3.4692,349.9000,4.2039
-16.7223,-0.5049,349.9000,4.2081
-14.2337,-0.1297,349.9000,4.1981
-14.9785,-0.6258,349.9000,4.2014
-14.4819,-0.1283,349.9000,4.2034
-12.0090,0.2787,349.9000,4.2001
-15.2393,-1.7414,349.9000,4.2023
-16.7780,-0.7598,349.9000,4.1906
-11.9909,1.8231,349.9000,4.2017
-15.0929,1.5382,349.9000,4.2004
-15.3696,1.3320,349.9000,4.2015
-14.4081,1.2419,349.9000,4.2033
-15.5222,-0.3547,349.9000,4.1835
-14.2534,-1.1069,349.9000,4.2035
-13.0958,0.2526,349.9000,4.2071
-13.2342,1.6987,349.9000,4.2070
-14.9468,1.5990,349.9000,4.2054
-13.8935,1.2794,349.9000,4.1966
-16.6497,1.6451,349.9000,4.2000
-14.9096,0.9641,349.9000,4.2058
-14.7007,0.2805,349.9000,4.2063
-16.3508,-2.0467,349.9000,4.1992
-13.1605,0.8859,349.9000,4.1987
-14.4093,-0.2044,349.9000,4.2063
-15.2796,-2.0243,349.9000,4.1971
-13.3678,-0.2542,349.9000,4.2016
-13.6619,-0.0355,349.9000,4.2058
-16.3617,-1.3503,349.9000,4.2029
-15.3088,-0.2773,349.9000,4.2061
-16.8369,0.3889,349.9000,4.2022
-17.0720,0.2258,349.9000,4.2046
-17.1534,-0.4304,349.9000,4.2064
-16.1938,0.0759,349.9000,4.2006
-14.8137,0.5463,349.9000,4.1974
-15.3553,0.8418,349.9000,4.2023
-14.7809,-0.2582,349.9000,4.2077
-16.9077,-1.6619,349.9000,4.1760
-13.7332,0.7049,349.9000,4.1976
-14.9910,-1.0181,349.9000,4.2054
-12.8050,3.5866,349.9000,4.2007
-14.4507,0.6654,349.9000,4.2024
-13.5509,0.5099,349.9000,4.2027
-14.3292,-0.0151,349.9000,4.2032
-14.7006,-0.3323,349.9000,4.1970
-16.4947,-0.4645,349.9000,4.1870
-13.9460,0.8043,349.9000,4.2041
-13.8956,-1.7274,349.9000,4.1996
-13.1084,0.0952,349.9000,4.2012
-15.4180,0.0770,349.9000,4.1968
-15.2858,1.5731,349.9000,4.2050
-14.7321,-1.3454,349.9000,4.2052
-13.4593,-0.0112,349.9000,4.2063
-14.2086,-0.0841,349.9000,4.2051
-14.1925,-0.4876,349.9000,4.1880
-15.4767,-0.1496,349.9000,4.2044
-14.1361,-0.7200,349.9000,4.2013
-11.8873,-1.0526,349.9000,4.2044
-10.7385,-3.0602,349.9000,4.2010
-15.8468,-0.4061,349.9000,4.2002
-13.7598,2.4927,349.9000,4.1973
-16.2053,1.0000,349.9000,4.1972
-14.9291,1.0526,349.9000,4.1985
-14.5010,-0.4590,349.9000,4.2035
-14.0117,-1.0531,349.9000,4.1875
-15.2401,1.6287,349.9000,4.2024
-16.2386,-0.0709,349.9000,4.1933
-15.8070,0.3691,349.9000,4.1994
-14.0134,-0.4811,349.9000,4.1991
-16.2780,1.2511,349.9000,4.2024
-13.8423,0.0201,349.9000,4.1973
-13.6548,-0.3539,349.9000,4.2056
-13.6197,0.6508,349.9000,4.2038
-14.7753,0.1802,349.9000,4.2066
-13.5749,-1.4458,349.9000,4.2065
-13.6354,0.2179,349.9000,4.2018
-13.9779,0.1499,349.9000,4.2033
-16.7684,1.5894,349.9000,4.2061
-16.0826,0.1979,349.9000,4.2054
-14.9730,-2.0527,349.9000,4.2056
-15.0325,-0.9487,349.9000,4.2020
-13.0171,2.0050,349.9000,4.1990
-13.7053,-0.4676,349.9000,4.2020
-15.3785,-1.6332,349.9000,4.1983
-14.7719,-2.3156,349.9000,4.2039
-15.1191,-2.7496,349.9000,4.2061
-16.0077,0.7864,349.9000,4.2013
-15.2733,0.3297,349.9000,4.1858
-15.2522,1.1019,349.9000,4.2024
-15.4544,-0.6676,349.9000,4.2005
-15.3805,-0.9554,349.9000,4.2007
-15.8954,1.4723,349.9000,4.1990
-13.8114,0.0063,349.9000,4.2023
-12.3957,1.0154,349.9000,4.1987
-14.6663,0.2739,349.9000,4.2030
-15.4141,0.6173,349.9000,4.2068
-14.8511,-0.9185,349.9000,4.2020
-13.8903,0.3089,349.9000,4.2020
-14.0905,-0.0700,349.9000,4.2053
-13.8228,0.6846,349.9000,4.1915
-16.5412,-0.8992,349.9000,4.2007
-13.5839,-0.1681,349.9000,4.2040
-16.5604,0.2428,349.9000,4.1964
-12.8745,0.3600,349.9000,4.2071
-14.5914,-0.9712,349.9000,4.2065
-14.8849,0.0758,349.9000,4.1993
-16.1261,-3.2910,349.9000,4.1969
-15.0111,0.1559,349.9000,4.2005
-13.0014,-0.0596,349.9000,4.2020
-17.0103,2.3676,349.9000,4.2068
-14.7301,-1.1041,349.9000,4.2070
-15.1396,-0.0104,349.9000,4.2025
-15.3530,-3.6942,349.9000,4.1820
-13.1141,-0.0447,349.9000,4.2023
-15.7442,-1.9977,349.9000,4.1974
-13.7126,-0.0025,349.9000,4.2041
-15.2447,2.8116,349.9000,4.2019
-12.7656,0.6649,349.9000,4.2076
-15.3751,-1.1245,349.9000,4.1993
-14.1891,-0.0083,349.9000,4.1966
-14.7290,-0.7332,349.9000,4.2007
-13.9508,0.9036,349.9000,4.2049
-13.4642,-0.3868,349.9000,4.2070
-11.2217,-3.4106,349.9000,4.2049
-14.2729,-0.7201,349.9000,4.2034
-13.4509,0.3137,349.9000,4.2034
-12.5043,-1.4580,349.9000,4.2021
-14.6737,-0.8886,349.9000,4.2029
-13.4342,-0.2990,349.9000,4.2085
-13.4764,-0.5241,349.9000,4.1943
-9.2002,-0.1483,349.9000,4.2063
-15.0870,2.0952,349.9000,4.2057
-15.4862,0.1321,349.9000,4.2052
-13.3323,0.8238,349.9000,4.2033
-15.3456,-1.1992,349.9000,4.2022
-13.7251,0.4732,349.9000,4.1941
-13.8734,1.1341,349.9000,4.1907
-15.4983,-1.1142,349.9000,4.2082
-14.7232,-0.8113,349.9000,4.2043
-15.0768,-0.4116,349.9000,4.1977
-14.8885,-0.6322,349.9000,4.2008
-13.3679,-1.9384,349.9000,4.1979
-14.6192,-1.4416,349.9000,4.2004
-15.5638,0.2205,349.9000,4.2001
-14.5496,0.8339,349.9000,4.2060
-14.4465,0.3030,349.9000,4.2056
-15.1547,0.4492,349.9000,4.2073
-16.0141,-0.5038,349.9000,4.2066
-14.8177,0.4458,349.9000,4.2065
-15.5203,2.5145,349.9000,4.2026
-14.4837,-0.8378,349.9000,4.1992
-14.6236,0.2151,349.9000,4.2049
-13.5774,-1.6958,349.9000,4.2026
-15.1770,-0.3176,349.9000,4.1823
-15.1266,-0.8969,349.9000,4.1979
-13.5341,0.4296,349.9000,4.2065
-12.3288,-0.3916,349.9000,4.1949
-13.7797,1.5786,349.9000,4.2041
-16.3503,1.4538,349.9000,4.2040
-15.4558,0.6750,349.9000,4.2066
-13.7542,1.9640,349.9000,4.2023
-14.1291,1.0363,349.9000,4.2013
-16.3305,0.0194,349.9000,4.1910
-16.8831,0.1188,349.9000,4.2016
-15.1319,0.3078,349.9000,4.2032
-13.2226,-0.1981,349.9000,4.2055
-15.4442,-0.3366,349.9000,4.2019
-16.9366,0.5376,349.9000,4.2002
-14.2256,0.9022,349.9000,4.2009
-12.3793,-2.4616,349.9000,4.2049
-15.1097,0.2885,349.9000,4.1981
-15.3216,-2.7833,349.9000,4.1899
-15.5273,-1.2541,349.9000,4.2014
-14.8068,-1.3137,349.9000,4.2006
-15.0164,-1.1438,349.9000,4.2035
-14.2451,-2.0098,349.9000,4.2020
-16.1854,1.7404,349.9000,4.1925
-15.3711,1.6394,349.9000,4.1918
-14.6366,0.5079,349.9000,4.2063
-14.8042,-0.7506,349.9000,4.2027
-14.9296,-0.5132,349.9000,4.2066
-15.4375,1.2879,349.9000,4.2005
-14.9148,-1.7999,349.9000,4.2016
-14.2745,-0.7702,349.9000,4.1972
-14.3485,-0.4437,349.9000,4.2058
-15.4428,-0.3285,349.9000,4.2053
-13.2008,0.5869,349.9000,4.1987
-15.2197,2.3856,349.9000,4.2053
-14.2566,-1.5868,349.9000,4.2062
-11.5292,0.3106,349.9000,4.2044
-14.4664,-0.1972,349.9000,4.2065
-14.8803,0.0442,349.9000,4.2050
-14.7866,1.3860,349.9000,4.2024
-14.8393,1.8821,349.9000,4.2056
-15.6884,-0.3611,349.9000,4.1934
-13.2784,0.9350,349.9000,4.2044
-15.3561,1.0456,349.9000,4.2043
-13.9231,0.5137,349.9000,4.2076
-13.3458,0.2590,349.9000,4.2046
-14.5566,0.3521,349.9000,4.1851
-13.8320,-0.1263,349.9000,4.2046
-14.7150,-0.4191,349.9000,4.2078
-16.9021,1.7783,349.9000,4.2035
-14.4783,-0.1207,349.9000,4.1954
-14.4756,-1.2613,349.9000,4.2068
-14.2193,-0.2428,349.9000,4.2001
-15.1085,-0.4657,349.9000,4.2040
-13.4320,0.1934,349.9000,4.1863
-14.6208,1.1598,349.9000,4.2069
-14.4694,-0.7388,349.9000,4.1813
-13.9903,0.4661,349.9000,4.2053
-16.1231,-0.3321,349.9000,4.2045
-14.8238,-0.8675,349.9000,4.1981
-15.3966,0.3375,349.9000,4.2044
-15.3408,-0.9528,349.9000,4.2051
-14.5198,1.0254,349.9000,4.2057
-13.6712,-0.0764,349.9000,4.1836
-14.4951,-0.2562,349.9000,4.1998
-15.6760,-0.1816,349.9000,4.1865
-13.7621,1.1781,349.9000,4.2007
-14.4804,-0.0301,349.9000,4.2030
-12.9057,-0.9798,349.9000,4.2065
-14.0649,1.1867,349.9000,4.2072
-13.8663,-0.9601,349.9000,4.2049
-14.8397,0.0535,349.9000,4.2072
-16.4819,2.2136,349.9000,4.1993
-13.6917,-0.5318,349.9000,4.1954
-14.7591,0.2260,349.9000,4.2024
-16.6900,-0.9967,349.9000,4.2054
-14.4686,-1.3247,349.9000,4.1796
-13.5813,-0.5443,349.9000,4.2018
-15.5421,-0.8018,349.9000,4.2018
-13.6335,0.8264,349.9000,4.1856
-14.1697,2.3834,349.9000,4.2028
-14.9048,0.2289,349.9000,4.2059
-15.2223,1.6715,349.9000,4.1989
-13.1337,-0.0991,349.9000,4.2007
-13.7546,1.2538,349.9000,4.1938
-15.1275,-0.1696,349.9000,4.2054
-16.8722,-0.7687,349.9000,4.1957
-14.6757,1.0142,349.9000,4.2039
-16.3592,-3.1439,349.9000,4.2024
-10.5356,0.6885,349.9000,4.2000
-12.4009,1.1917,349.9000,4.2013
-14.1874,-1.4483,349.9000,4.1981
-14.2965,1.1574,349.9000,4.2045
-16.0762,0.8463,349.9000,4.1940
-14.2868,-0.5444,349.9000,4.2048
-14.8252,-2.6101,349.9000,4.1988
-14.1712,-0.4567,349.9000,4.2038
-13.3306,-0.8838,349.9000,4.1989
-16.3702,1.5738,349.9000,4.2037
-14.9739,1.7485,349.9000,4.2067
-14.8151,0.5802,349.9000,4.2018
-13.6127,0.9413,349.9000,4.2010
-12.3973,1.5113,349.9000,4.2035
-14.8319,1.0676,349.9000,4.1962
-14.3556,0.5257,349.9000,4.2063
-14.2253,-0.6398,349.9000,4.1985
-11.2278,-0.6721,349.9000,4.2007
-12.4444,0.4815,349.9000,4.2007
-15.7928,-0.1422,349.9000,4.1997
-15.9615,-0.6026,349.9000,4.2066
-13.5782,1.3862,349.9000,4.2054
-14.5308,0.3826,349.9000,4.2015
-14.4305,1.0031,349.9000,4.2046
-15.6773,0.2686,349.9000,4.2018
-15.7683,0.3925,349.9000,4.1999
-16.2841,-1.4281,349.9000,4.2007
-18.0368,-0.0319,349.9000,4.2056
-13.5940,-2.5468,349.9000,4.2047
-15.4260,-1.1986,349.9000,4.2040
-15.0475,-0.7921,349.9000,4.2072
-15.5999,0.1581,349.9000,4.2038
-17.0363,-0.6124,349.9000,4.2056
-13.7011,-1.0018,349.9000,4.2055
-14.7790,1.2778,349.9000,4.2038
-12.9879,-0.4850,349.9000,4.1935
-14.2095,-0.4430,349.9000,4.2010
-15.2161,-1.2925,349.9000,4.1990
-13.3149,0.0875,349.9000,4.1975
-14.6454,-0.1768,349.9000,4.1934
-15.6591,-0.8610,349.9000,4.2060
-13.2543,-1.1860,349.9000,4.2045
-15.0015,2.8908,349.9000,4.2046
-16.3648,-0.1645,349.9000,4.1784
-15.7671,-1.3156,349.9000,4.2010
-14.2653,-0.8185,349.9000,4.2039
-13.4308,-1.5919,349.9000,4.2021
-13.7555,-1.2340,349.9000,4.2060
-15.4052,0.9498,349.9000,4.2051
-13.3906,-0.9142,349.9000,4.2029
-15.6013,0.2910,349.9000,4.2022
-15.1275,-0.8416,349.9000,4.2019
-13.6309,-3.6152,349.9000,4.2063
-14.8800,-0.4683,349.9000,4.2041
-13.9392,-0.2194,349.9000,4.2063
-15.4717,1.0013,349.9000,4.2034
-17.0466,1.1466,349.9000,4.2054
-12.7927,-0.0789,349.9000,4.2023
-14.1090,-0.0803,349.9000,4.2025
-15.3526,1.6754,349.9000,4.2078
-18.7934,1.2537,349.9000,4.2024
-16.4778,-0.6048,349.9000,4.2025
-12.1014,-1.7253,349.9000,4.1924
-16.0435,-0.7194,349.9000,4.2049
-13.0993,0.3883,349.9000,4.2007
-13.2541,0.1421,349.9000,4.2050
-16.3337,-0.5955,349.9000,4.1962
-15.5207,-1.2189,349.9000,4.2056
-14.8253,-0.7207,349.9000,4.1915
-13.9429,1.1944,349.9000,4.2019
-14.3928,-0.9798,349.9000,4.1979
-13.6613,-0.1445,349.9000,4.2072
-14.5728,0.9994,349.9000,4.1941
-15.0085,0.1017,349.9000,4.2052
-14.3085,0.5198,349.9000,4.1985
-13.0312,1.1392,349.9000,4.1973
-14.8788,0.2907,349.9000,4.1981
-13.8472,0.0795,349.9000,4.1980
-15.0625,1.1882,349.9000,4.2000
-16.1251,0.6362,349.9000,4.2031
-16.7632,0.9214,349.9000,4.1901
-15.4554,-1.7002,349.9000,4.1993
-13.9360,-1.0728,349.9000,4.1856
-14.0582,-2.8460,349.9000,4.2025
-14.5667,0.6780,349.9000,4.2001
-13.5833,-1.7936,349.9000,4.2026
-16.9349,-0.6965,349.9000,4.2060
-17.8863,-4.8849,349.9000,4.2069
-15.5845,-4.1837,349.9000,4.1961
-14.3376,-2.3216,349.9000,4.2057
-12.5108,-1.2703,349.9000,4.2070
-15.6034,-0.2007,349.9000,4.1932
-14.8909,0.6297,349.9000,4.1989
-18.1609,-0.1612,349.9000,4.2024
-13.7738,-1.0676,349.9000,4.2002
-15.2544,-2.0870,349.9000,4.2068
-16.0191,-0.5230,349.9000,4.1987
-14.7134,-1.6674,349.9000,4.2043
-15.4934,1.2929,349.9000,4.2061
-14.7667,3.2330,349.9000,4.2039
-15.9345,-0.5498,349.9000,4.2051
-15.4973,-2.1074,349.9000,4.2062
-15.7298,-1.3109,349.9000,4.2068
-13.9002,0.9041,349.9000,4.1909
-15.7141,0.2239,349.9000,4.1907
-14.1176,-3.3700,349.9000,4.2015
-13.9997,0.1961,349.9000,4.2048
-14.1995,-0.3054,349.9000,4.2083
-14.1068,-1.6332,349.9000,4.2019
-14.6930,-1.7187,349.9000,4.2024
-15.4522,-1.3532,349.9000,4.2045
-13.4992,1.0785,349.9000,4.2019
-17.6308,-0.3323,349.9000,4.2040
-15.6385,-0.8198,349.9000,4.2067
-16.4352,-2.1123,349.9000,4.2021
-13.1786,0.0830,349.9000,4.1922
-16.0952,-0.3058,349.9000,4.2020
-14.4762,1.8969,349.9000,4.1962
-14.3158,-0.9671,349.9000,4.2059
-12.8435,0.3508,349.9000,4.2057
-13.1162,-0.1099,349.9000,4.2037
-13.5412,0.7589,349.9000,4.2028
-15.1418,2.0499,349.9000,4.1941
-12.1670,0.9305,349.9000,4.2057
-16.0289,-1.2468,349.9000,4.2031
-14.4262,-0.0575,349.9000,4.1992
-16.5544,-0.8488,349.9000,4.2055
-15.5364,0.0035,349.9000,4.2029
-14.2926,-1.0609,349.9000,4.2036
-14.5987,-0.0058,349.9000,4.1959
-13.2940,-1.2970,349.9000,4.2026
-20.2829,0.5032,349.9000,4.1995
-15.8157,-0.6015,349.9000,4.2030
-12.5332,-1.6261,349.9000,4.2038
-13.1313,-0.5890,349.9000,4.2015
-11.5936,0.1089,349.9000,4.2050
-14.9901,-0.5957,349.9000,4.2020
-12.0580,1.0954,349.9000,4.2064
-15.2424,0.9994,349.9000,4.1908
-15.2994,0.0711,349.9000,4.1797
-15.0365,-0.3440,349.9000,4.2037
-13.1550,0.9677,349.9000,4.2001
-16.3698,-3.0049,349.9000,4.1960
-15.9971,-0.3050,349.9000,4.1976
-15.9546,0.7686,349.9000,4.2066
-12.4066,-0.1832,349.9000,4.2034
-14.5392,-0.8300,349.9000,4.2084
-14.0185,-0.3250,349.9000,4.2034
-15.7127,1.0534,349.9000,4.2032
-13.4810,-0.9247,349.9000,4.1955
-14.8913,1.9894,349.9000,4.1901
-14.8959,0.0115,349.9000,4.1980
-15.4573,-0.5872,349.9000,4.1816
-11.7555,-1.9693,349.9000,4.1945
-17.0384,-0.0459,349.9000,4.2049
-15.1374,3.7683,349.9000,4.1998
-16.0317,0.3154,349.9000,4.2042
-13.0700,0.0881,349.9000,4.2024
-15.0254,-1.9039,349.9000,4.2024
-15.8372,-0.3723,349.9000,4.1990
-16.0628,-0.0311,349.9000,4.2051
-13.6458,1.0447,349.9000,4.2053
-15.4665,-0.7833,349.9000,4.2023
-17.0584,0.1362,349.9000,4.1960
-14.9125,0.4712,349.9000,4.2043
-14.9455,-2.0347,349.9000,4.2058
-14.8096,-2.1705,349.9000,4.2012
-16.3921,-0.3951,349.9000,4.1971
-13.2786,-1.9324,349.9000,4.2061
-11.4508,1.0576,349.9000,4.2027
-14.6821,0.4561,349.9000,4.2029
-13.9034,-0.8470,349.9000,4.1966
-12.3988,-1.6372,349.9000,4.2065
-15.0975,-0.8943,349.9000,4.2068
-14.9643,2.0568,349.9000,4.2039
-16.5902,3.7810,349.9000,4.1831
-15.1185,0.4798,349.9000,4.2064
-15.7550,1.5374,349.9000,4.1956
-12.4889,-0.6526,349.9000,4.1999
-13.4512,-2.7997,349.9000,4.2044
-15.2191,0.1894,349.9000,4.2080
-14.9022,0.2952,349.9000,4.1986
-14.7711,-0.2818,349.9000,4.2009
-15.2598,-0.1950,349.9000,4.2032
-17.8003,-0.3561,349.9000,4.2028
-14.6171,-0.4883,349.9000,4.2032
-13.8227,-0.2496,349.9000,4.1979
-14.9900,-0.5937,349.9000,4.2041
-14.6409,0.6784,349.9000,4.2071
-18.1900,-1.5378,349.9000,4.1929
-15.3150,-0.8051,349.9000,4.2017
-12.8758,-2.7210,349.9000,4.2055
-16.6219,1.4564,349.9000,4.1955
-17.1469,-0.4285,349.9000,4.2014
-16.5317,-0.0325,349.9000,4.2052
-14.7513,-2.0112,349.9000,4.2044
-16.0254,1.2955,349.9000,4.2037
-16.0511,-0.2237,349.9000,4.2047
-13.8679,-0.0821,349.9000,4.2039
-15.1897,-1.7044,349.9000,4.2020
-16.3649,0.2823,349.9000,4.2028
-15.0090,-2.3717,349.9000,4.2045
-13.2544,1.4188,349.9000,4.1967
-14.0573,-0.0459,349.9000,4.1909
-13.6965,0.5319,349.9000,4.2027
-15.0672,0.8361,349.9000,4.2063
-15.2054,0.2185,349.9000,4.2036
-13.9868,1.4113,349.9000,4.2018
-17.1140,0.4741,349.9000,4.1968
-13.0158,-0.3429,349.9000,4.2028
-13.4186,3.4858,349.9000,4.2017
-13.1335,-0.4597,349.9000,4.1884
-12.8416,0.9051,349.9000,4.2060
-13.4068,1.1725,349.9000,4.1991
-15.2523,1.0631,349.9000,4.2007
-13.2688,1.9449,349.9000,4.1833
-16.0338,0.4632,349.9000,4.2052
-13.0493,2.6055,349.9000,4.2053
-14.6639,0.4745,349.9000,4.1771
-14.9131,1.2705,349.9000,4.1796
-14.4785,0.2639,349.9000,4.2034
-13.5566,-1.1936,349.9000,4.2069
-15.6873,-0.0798,349.9000,4.2061
-13.6837,1.0403,349.9000,4.2042
-14.4786,0.5051,349.9000,4.1999
-15.9866,-0.2576,349.9000,4.2055
-16.4058,-1.0513,349.9000,4.2066
-13.9575,-0.4660,349.9000,4.2026
-14.4059,0.6073,349.9000,4.1980
-14.8169,-2.0878,349.9000,4.2074
-8.9395,5.3062,349.9000,4.2031
-13.7002,-1.1466,349.9000,4.1977
-16.7835,-2.3136,349.9000,4.2056
-13.2296,1.2091,349.9000,4.2032
-15.3444,0.5230,349.9000,4.2015
-13.7218,0.1370,349.9000,4.2063
-12.6665,-1.3285,349.9000,4.1972
-14.8473,-1.3294,349.9000,4.2073
-15.6040,1.5938,349.9000,4.1921
-13.4536,-0.3740,349.9000,4.2039
-13.4965,0.5879,349.9000,4.2043
-14.1272,-1.1440,349.9000,4.2044
-13.6541,0.2614,349.9000,4.2025
-15.4840,-0.6285,349.9000,4.1967
-16.1815,-0.2125,349.9000,4.1974
-14.9466,-0.3019,349.9000,4.2022
-13.3225,1.4329,349.9000,4.2082
-15.7470,-1.3042,349.9000,4.2024
-18.8166,3.5281,349.9000,4.1832
-16.8683,-1.2471,349.9000,4.2088
-14.9935,1.3233,349.9000,4.1890
-14.1557,0.0810,349.9000,4.1948
-15.2055,2.1088,349.9000,4.2037
-16.1041,0.2231,349.9000,4.2035
-13.5381,1.4138,349.9000,4.2050
-16.6515,-5.3274,349.9000,4.1948
-15.9469,0.0415,349.9000,4.2002
-12.6940,-0.9162,349.9000,4.2029
-16.3706,-1.4880,349.9000,4.2042
-14.9916,1.3433,349.9000,4.2026
-13.9193,1.1866,349.9000,4.1944
-13.8467,1.3717,349.9000,4.2032
-14.1673,1.0711,349.9000,4.1962
-12.1344,0.3663,349.9000,4.2008
-18.0831,0.0753,349.9000,4.2042
-13.7848,-0.4387,349.9000,4.2027
-14.5475,0.6387,349.9000,4.2062
-14.1699,0.5247,349.9000,4.2035
-11.3084,-2.8875,349.9000,4.2025
-14.9527,-2.7788,349.9000,4.1966
-13.0506,-0.0658,349.9000,4.2038
-14.9144,-1.2344,349.9000,4.2031
-14.1448,-0.3574,349.9000,4.2053
-12.2470,0.6686,349.9000,4.2039
-13.8852,1.7749,349.9000,4.1991
-16.9310,-2.4934,349.9000,4.2031
-15.2469,-2.0732,349.9000,4.1947
-14.2628,-0.8149,349.9000,4.2050
-11.4182,-2.4953,349.9000,4.2016
-17.4502,-0.1347,349.9000,4.2031
-14.7323,1.3081,349.9000,4.2080
-14.1906,-1.8215,349.9000,4.2002
-16.1589,-1.0339,349.9000,4.2049
-15.4512,0.4559,349.9000,4.1974
-14.5279,1.2483,349.9000,4.2083
-14.1579,0.6830,349.9000,4.2030
-15.3116,0.8180,349.9000,4.1999
-16.2471,0.2217,349.9000,4.2031
-14.5336,0.6747,349.9000,4.2012
-14.8408,-0.4193,349.9000,4.2042
-14.2243,2.1115,349.9000,4.1824
-15.3142,-1.5351,349.9000,4.1952
-15.3463,-1.5367,349.9000,4.1963
-15.5376,-0.3166,349.9000,4.1969
-15.4330,-0.5608,349.9000,4.2067
-15.3739,0.5327,349.9000,4.2051
-13.7232,1.6648,349.9000,4.2006
-15.3736,0.1114,349.9000,4.2039
-15.5684,-0.4915,349.9000,4.1980
-13.9857,1.1412,349.9000,4.2036
-17.2919,0.4856,349.9000,4.2060
-14.3447,2.6649,349.9000,4.2019
-15.9840,0.9488,349.9000,4.2005
-15.5972,1.9511,349.9000,4.1951
-12.7264,-1.6827,349.9000,4.2046
-16.3243,-0.8195,349.9000,4.2060
-14.2366,0.5468,349.9000,4.2019
-16.2918,-2.8030,349.9000,4.1873
-14.6418,-1.2474,349.9000,4.2019
-14.7668,0.7429,349.9000,4.1934
-13.7080,-2.1146,349.9000,4.2047
-13.9160,-0.8599,349.9000,4.2069
-14.5849,-0.0144,349.9000,4.2052
-17.0319,0.1333,349.9000,4.2010
-14.2550,1.0262,349.9000,4.2044
-12.4630,-4.2091,349.9000,4.1831
-16.2673,0.0522,349.9000,4.2091
-15.2047,-0.1471,349.9000,4.2026
-14.4647,-0.5194,349.9000,4.2027
-22.0286,-7.3484,349.9000,4.2001
-14.4106,1.5891,349.9000,4.1957
-14.2703,-0.5316,349.9000,4.2056
-13.5465,-0.9288,349.9000,4.1929
-14.7353,-1.1133,349.9000,4.2008
-15.1367,-0.3059,349.9000,4.1910
-14.6243,0.6843,349.9000,4.2026
-14.3042,-0.2295,349.9000,4.2015
-14.5003,-1.4850,349.9000,4.2008
-14.7427,0.1816,349.9000,4.2058
-14.3189,0.4029,349.9000,4.2059
-13.5771,0.1109,349.9000,4.1981
-14.2368,-2.1163,349.9000,4.2056
-14.7812,-0.1138,349.9000,4.2043
-13.6161,-1.7081,349.9000,4.2026
-11.5926,-2.7848,349.9000,4.1984
-14.6003,1.3353,349.9000,4.1974
-13.6382,-0.5700,349.9000,4.1871
-14.1750,-2.0047,349.9000,4.2056
-14.1744,1.6626,349.9000,4.1769
-13.3945,0.3879,349.9000,4.2011
-12.0196,-4.4171,349.9000,4.2003
